iteration,avg_loss,best_reward,avg_episode_return,avg_episode_length
923,18.786147594451904,492.55911081923745,123.76203279922808,244.2
924,34.84795904159546,492.55911081923745,126.34265462018614,249.9
925,37.31760025024414,492.55911081923745,126.939527752832,255.2
926,20.696349620819092,492.55911081923745,121.68403881235147,245.4
927,6.4319353103637695,492.55911081923745,114.63735419052375,230.8
928,8.99580430984497,492.55911081923745,117.94429682792907,233.9
929,7.968388557434082,492.55911081923745,121.73969291825033,239.4
930,15.465368747711182,492.55911081923745,119.86482385837334,237.4
931,18.361886978149414,492.55911081923745,109.27454485727654,216.1
932,8.192219376564026,492.55911081923745,103.25467513656704,202.3
933,9.506807327270508,492.55911081923745,113.77755719907047,220.6
934,12.522619247436523,492.55911081923745,108.8379557749304,215.4
935,14.680770874023438,492.55911081923745,94.92087096056125,192.2
936,10.295520305633545,492.55911081923745,100.81393296789955,201.4
937,10.374123334884644,492.55911081923745,118.03810111315678,232.6
938,12.111129760742188,492.55911081923745,121.53973859949943,238.9
939,17.67889928817749,492.55911081923745,118.4274430049687,238.3
940,8.559463262557983,492.55911081923745,112.00915981003818,226.2
941,6.741284608840942,492.55911081923745,114.27989045510871,228.7
942,11.870949029922485,492.55911081923745,127.24919395091759,248.1
943,16.34136390686035,492.55911081923745,125.5829519681437,249.0
944,14.173973560333252,492.55911081923745,119.2320351210698,239.0
945,10.608768463134766,492.55911081923745,112.85090577342194,223.4
946,12.055211782455444,492.55911081923745,110.02563311350426,215.1
947,15.904566764831543,492.55911081923745,121.59832154737792,240.1
948,11.856107950210571,492.55911081923745,124.37177647454705,245.4
949,8.628821611404419,492.55911081923745,122.18564721176026,241.7
950,11.602884531021118,492.55911081923745,122.25016442125816,245.2
951,65.36602020263672,492.55911081923745,126.73722139352114,257.5
952,36.078932762145996,492.55911081923745,123.88481342585456,248.9
953,10263.479858398438,492.55911081923745,149.72070148158437,311.3
954,1408.816341638565,492.55911081923745,132.04722642582294,273.9
955,992.2949676513672,492.55911081923745,134.0336056169277,284.4
956,3634.753662109375,492.55911081923745,135.77587291749,286.2
957,168.84472393989563,492.55911081923745,145.42138102057515,305.6
958,79.01206016540527,492.55911081923745,152.39993175466378,313.3
959,82.87314033508301,492.55911081923745,124.09399514756542,254.7
960,2653.81201171875,492.55911081923745,147.87780439143611,309.6
961,429.7633376121521,492.55911081923745,140.42562136660564,295.6
962,207.5971565246582,492.55911081923745,145.9095404569233,301.3
963,27.77933692932129,492.55911081923745,121.79889963114593,244.2
964,23.003201007843018,492.55911081923745,117.3787367390444,234.2
965,24.690146446228027,492.55911081923745,106.99270920529428,212.3
966,26.52607536315918,492.55911081923745,97.08125676732098,196.1
967,16.095863819122314,492.55911081923745,105.1779445739578,210.7
968,13.141491174697876,492.55911081923745,109.49859576468938,222.0
969,15.816617965698242,492.55911081923745,109.43923963799696,218.1
970,8.580389976501465,492.55911081923745,114.34909298181007,229.4
971,18.370627403259277,492.55911081923745,128.25376184129,252.8
972,14.332676410675049,492.55911081923745,119.71324449892226,236.6
973,9.766950845718384,492.55911081923745,103.96968450167927,206.1
974,11.854352235794067,492.55911081923745,105.46196795596897,207.0
975,9.050530433654785,492.55911081923745,113.20075094184615,221.0
976,15.031022071838379,492.55911081923745,120.22050996956366,234.7
977,17.396710872650146,492.55911081923745,116.51696091108525,230.3
978,16.37602138519287,492.55911081923745,112.07461279793613,221.3
979,47.55387020111084,492.55911081923745,109.72418129396056,213.0
980,257.9378776550293,492.55911081923745,120.69910482274884,231.1
981,116.17519187927246,492.55911081923745,127.92532936939281,248.1
982,32.55635070800781,492.55911081923745,115.48842925303738,229.9
983,33.07516956329346,492.55911081923745,109.96882588101025,216.6
984,99.92735862731934,492.55911081923745,116.94144769768681,228.7
985,34.2208137512207,492.55911081923745,122.33770886084999,242.0
986,15.766705513000488,492.55911081923745,123.90769110933213,240.9
987,18.903419017791748,492.55911081923745,108.95389806337744,212.3
988,9.626667022705078,492.55911081923745,100.22365355294657,199.4
989,11.180243015289307,492.55911081923745,114.09262899079752,227.9
990,144.36653900146484,492.55911081923745,126.14035757601486,251.1
991,92.89927673339844,492.55911081923745,133.7232853792341,265.0
992,32.86662769317627,492.55911081923745,122.38197014238025,244.1
993,12.053027391433716,492.55911081923745,105.40414950901352,211.3
994,15.413520812988281,492.55911081923745,115.87106422462882,229.2
995,12.942549228668213,492.55911081923745,121.60347244007684,236.8
996,7.667406320571899,492.55911081923745,108.90586113397671,211.8
997,37.24709892272949,492.55911081923745,116.55917363930789,232.2
998,111.53439712524414,492.55911081923745,118.28821069024627,235.5
999,74.37140083312988,492.55911081923745,111.53677340580732,220.9
1000,44.04493999481201,492.55911081923745,113.10546419652069,229.1
1001,26.7809739112854,492.55911081923745,112.42392223423008,229.9
1002,26.207584857940674,492.55911081923745,101.26769848852683,207.6
1003,27.127862453460693,492.55911081923745,99.43514427232955,202.4
1004,36.531105041503906,492.55911081923745,100.97207990027484,201.8
1005,18.55828022956848,492.55911081923745,117.06447186465653,232.8
1006,187.72768783569336,492.55911081923745,131.0600012526108,257.2
1007,15.325459480285645,492.55911081923745,123.05653456109785,236.4
1008,26.92952251434326,492.55911081923745,112.2318321957348,220.5
1009,24.672351360321045,492.55911081923745,115.18441807238223,228.1
1010,21.05047369003296,492.55911081923745,114.82403462809994,226.9
1011,13.946174621582031,492.55911081923745,118.75921591934537,235.0
1012,4.9267354011535645,492.55911081923745,109.9370497717983,220.9
1013,18.737308502197266,492.55911081923745,113.22372023497515,225.5
1014,22.26156234741211,492.55911081923745,126.73174785884378,246.8
1015,5.468282699584961,492.55911081923745,121.55155422370021,237.7
1016,14.780906200408936,492.55911081923745,122.36133455003849,238.6
1017,8.5689218044281,492.55911081923745,126.82376256415425,246.7
1018,15.306758880615234,492.55911081923745,125.67982247384171,241.8
1019,10.63100266456604,492.55911081923745,122.14324829790678,238.1
1020,29.410991191864014,492.55911081923745,114.49993279387157,228.0
1021,35.660075664520264,492.55911081923745,120.13011711250802,243.7
1022,10.561189889907837,492.55911081923745,127.54819462205872,259.7
1023,13.56430721282959,492.55911081923745,119.77983315571582,236.4
1024,6.013996124267578,492.55911081923745,109.79224939868641,214.8
1025,22.246771335601807,492.55911081923745,117.96055489862792,234.3
1026,14.559418201446533,492.55911081923745,114.60512194880191,231.8
1027,27.010660648345947,492.55911081923745,106.43009072667398,215.6
1028,21.138626098632812,492.55911081923745,115.4543679656764,224.8
1029,46.292357444763184,492.55911081923745,112.85292324378096,217.2
1030,90.25189018249512,492.55911081923745,104.84990241598237,206.0
1031,97.96534729003906,492.55911081923745,113.66129933172667,226.3
1032,56.923773765563965,492.55911081923745,125.4681284970975,247.5
1033,46.06408214569092,492.55911081923745,125.32757079455246,246.3
1034,24.320645332336426,492.55911081923745,119.40159905629176,241.6
1035,8.550291061401367,492.55911081923745,118.89626586170512,243.8
1036,15.054847240447998,492.55911081923745,120.75103820648197,241.9
1037,10.375699281692505,492.55911081923745,124.37218993433487,242.3
1038,16.273930549621582,492.55911081923745,127.45930964632737,246.5
1039,11.991432666778564,492.55911081923745,120.41432406087695,236.5
1040,8.850422143936157,492.55911081923745,104.94318001625183,208.1
1041,12.70240330696106,492.55911081923745,104.41618648800576,206.3
1042,13.689800500869751,492.55911081923745,114.25047727031517,225.4
1043,8.200779557228088,492.55911081923745,121.56930496979751,237.9
1044,13.857972621917725,492.55911081923745,109.94590880931132,215.6
1045,11.436728954315186,492.55911081923745,105.04472712398459,207.1
1046,9.108688831329346,492.55911081923745,113.40813083521853,224.1
1047,17.28737473487854,492.55911081923745,116.19817598352832,230.3
1048,8.183465123176575,492.55911081923745,122.92151958069655,241.9
1049,8.470545291900635,492.55911081923745,122.4403581548415,242.2
1050,9.146957397460938,492.55911081923745,112.93360377029092,220.5
1051,17.4362473487854,492.55911081923745,110.03158281896474,215.6
1052,24.955482959747314,492.55911081923745,113.28487214038509,223.1
1053,9.327997922897339,492.55911081923745,116.49134950103601,227.7
1054,4.593418717384338,492.55911081923745,127.92682487933011,245.4
1055,4.951810598373413,492.55911081923745,126.35328445155513,238.8
1056,11.25491976737976,492.55911081923745,122.54313182977228,233.6
1057,10.048492670059204,492.55911081923745,115.70643759722077,225.2
1058,4.2710793018341064,492.55911081923745,114.21990859796574,222.9
1059,18.182479858398438,492.55911081923745,129.66885373209448,254.9
1060,18.90660572052002,492.55911081923745,127.81539572529701,250.7
1061,17.15532875061035,492.55911081923745,120.45539994959745,238.4
1062,10.414352178573608,492.55911081923745,116.96469984771723,233.4
1063,14.237619876861572,492.55911081923745,124.51352287938228,244.0
1064,15.57673168182373,492.55911081923745,118.36960271983853,232.0
1065,5.572394847869873,492.55911081923745,114.10904994725647,223.5
1066,5.242576241493225,492.55911081923745,123.26777383266672,238.6
1067,8.280731916427612,492.55911081923745,124.35467497216032,239.4
1068,22.24787998199463,492.55911081923745,118.83837675675122,232.6
1069,13.905368566513062,492.55911081923745,107.01791553044761,212.9
1070,15.879121780395508,492.55911081923745,113.84073410965125,225.8
1071,13.071057558059692,492.55911081923745,109.9784789339268,218.7
1072,8.254227638244629,492.55911081923745,101.4198475122669,200.0
1073,29.31001615524292,492.55911081923745,105.70200173535814,210.3
1074,84.56019401550293,492.55911081923745,112.13014296895037,225.9
1075,86.36829376220703,492.55911081923745,122.8514035112557,242.3
1076,45.858224868774414,492.55911081923745,128.84846052136874,249.1
1077,30.53385639190674,492.55911081923745,128.29252471989554,245.6
1078,14.445665836334229,492.55911081923745,125.72594244095103,245.9
1079,16.29608130455017,492.55911081923745,120.80885784005002,236.9
1080,6.86520791053772,492.55911081923745,118.90702694647806,234.0
1081,10.294182062149048,492.55911081923745,118.01943035167433,232.5
1082,14.562073469161987,492.55911081923745,112.10455572517654,220.3
1083,6.117819786071777,492.55911081923745,106.43902916121458,209.3
1084,13.389955043792725,492.55911081923745,130.2996009755066,258.5
1085,4.64415979385376,492.55911081923745,126.15010088092261,254.4
1086,6.852201342582703,492.55911081923745,120.06765450937014,235.9
1087,10.993061780929565,492.55911081923745,122.26231711511157,239.5
1088,15.628398180007935,492.55911081923745,107.51924072572858,210.7
1089,4.200904011726379,492.55911081923745,101.85568152586255,202.2
1090,10.56920862197876,492.55911081923745,111.32356454301939,219.9
1091,4.5838539600372314,492.55911081923745,112.34150428973979,220.0
1092,6.137024283409119,492.55911081923745,112.33024124147569,223.2
1093,7.265920639038086,492.55911081923745,110.57002161855674,219.5
1094,13.944457292556763,492.55911081923745,107.91902823655376,217.9
1095,10.096834182739258,492.55911081923745,105.97359559331066,218.4
1096,6.41472864151001,492.55911081923745,107.72281232759057,220.0
1097,5.018448054790497,492.55911081923745,114.2997937699021,224.0
1098,13.099651336669922,492.55911081923745,133.3606543023554,259.8
1099,12.467379808425903,492.55911081923745,118.15406756272255,231.9
1100,10.903321027755737,492.55911081923745,115.77503316494116,226.1
1101,8.486214876174927,492.55911081923745,114.8269497562424,222.1
1102,4.852220416069031,492.55911081923745,112.78927698449988,222.2
1103,2.5150652527809143,492.55911081923745,110.92569029786611,220.8
1104,4.55813604593277,492.55911081923745,122.84327357587026,241.6
1105,3.965947151184082,492.55911081923745,125.34402408860197,243.9
1106,8.213019371032715,492.55911081923745,124.14020351703161,245.6
1107,13.637898921966553,492.55911081923745,116.00326066933947,231.5
1108,14.456263780593872,492.55911081923745,104.53993397899171,207.6
1109,13.976164817810059,492.55911081923745,101.03133968189209,200.6
1110,6.3189157247543335,492.55911081923745,102.80814047356246,204.9
1111,9.962090015411377,492.55911081923745,107.66384796567604,213.0
1112,8.961228609085083,492.55911081923745,108.99761772130765,215.0
1113,6.927267670631409,492.55911081923745,108.53629268680871,215.3
1114,12.133076190948486,492.55911081923745,109.06844211825448,215.3
1115,21.440195083618164,492.55911081923745,117.81705215210704,236.5
1116,25.34346103668213,492.55911081923745,120.74524107447807,241.6
1117,37.687143325805664,492.55911081923745,110.52892149679413,215.9
1118,36.569594383239746,492.55911081923745,112.67596607588136,220.2
1119,31.379441738128662,492.55911081923745,114.56301982924822,226.0
1120,51.69024181365967,492.55911081923745,106.47036442018859,212.3
1121,13.212315082550049,492.55911081923745,98.3435472119102,198.9
1122,96.99337387084961,492.55911081923745,95.49016353227387,196.0
1123,112.66524124145508,492.55911081923745,99.55201098115158,203.3
1124,44.69133949279785,492.55911081923745,98.96506722800041,198.7
1125,25.725074291229248,492.55911081923745,99.21301538616787,198.8
1126,18.053751468658447,492.55911081923745,96.4249297403169,196.3
1127,28.8724102973938,492.55911081923745,98.73560718205982,203.0
1128,20.052597999572754,492.55911081923745,85.09312504300628,177.7
1129,24.67529582977295,492.55911081923745,85.12758477532914,177.7
1130,16.73454213142395,492.55911081923745,93.22748676143158,191.8
1131,17.183775186538696,492.55911081923745,86.59099234278627,179.3
1132,17.676555156707764,492.55911081923745,87.08168565727031,177.3
1133,17.390437126159668,492.55911081923745,94.85395798845751,191.8
1134,20.034493923187256,492.55911081923745,102.43306206445652,202.1
1135,14.467229843139648,492.55911081923745,107.26449460804892,206.3
1136,13.965815544128418,492.55911081923745,101.97417115807944,198.5
1137,17.375609874725342,492.55911081923745,102.26181630286817,200.8
1138,14.157413721084595,492.55911081923745,101.18646934124372,201.6
1139,11.321412563323975,492.55911081923745,102.282223079358,203.1
1140,7.28633451461792,492.55911081923745,103.26142594974183,202.5
1141,8.62646234035492,492.55911081923745,113.73540934195755,222.8
1142,17.985774993896484,492.55911081923745,120.59216991570463,235.2
1143,10.278271913528442,492.55911081923745,109.56733736648985,217.0
1144,10.575098752975464,492.55911081923745,104.12956925405418,208.1
1145,6.452328324317932,492.55911081923745,116.66118071250767,232.3
1146,16.006836414337158,492.55911081923745,131.8977788526961,261.7
1147,5.413023948669434,492.55911081923745,122.03321355855967,238.6
1148,8.262410640716553,492.55911081923745,116.66235450272495,225.5
1149,10.249139308929443,492.55911081923745,125.31087577799636,245.5
1150,15.647038221359253,492.55911081923745,130.56981823638918,257.4
1151,5.116235971450806,492.55911081923745,123.14402719901766,247.8
1152,56.06911563873291,492.55911081923745,117.04473911262252,237.9
1153,92.22695922851562,492.55911081923745,128.04851116471667,255.4
1154,43.453306674957275,492.55911081923745,124.15965669851104,243.1
1155,26.577935695648193,492.55911081923745,113.27398873441862,223.3
1156,38.251702308654785,492.55911081923745,108.74183515862622,215.1
1157,38.8625602722168,492.55911081923745,106.00809243368185,211.2
1158,26.994017839431763,492.55911081923745,115.31708544393734,227.2
1159,15.842523217201233,492.55911081923745,123.22331963217098,242.8
1160,15.141270875930786,492.55911081923745,123.1756477441644,237.2
1161,14.505992412567139,492.55911081923745,110.73357222821717,213.1
1162,18.11852502822876,492.55911081923745,112.33796303702267,214.8
1163,11.82141661643982,492.55911081923745,111.7390892635899,217.4
1164,13.520383358001709,492.55911081923745,105.09407988758078,205.1
1165,9.88131070137024,492.55911081923745,102.71204837042544,200.8
1166,12.124638795852661,492.55911081923745,115.84857008003617,224.6
1167,24.617441654205322,492.55911081923745,118.24562886023712,228.5
1168,210.99827575683594,492.55911081923745,114.89520481806153,223.1
1169,263.3788528442383,492.55911081923745,104.71465072227923,206.5
1170,127.78542518615723,492.55911081923745,103.71006793243987,203.7
1171,46.87852191925049,492.55911081923745,113.85785306863507,222.9
1172,17.043641567230225,492.55911081923745,111.36723628249749,216.2
1173,11.166447401046753,492.55911081923745,101.95604264593945,200.3
1174,16.619237661361694,492.55911081923745,117.47904323358792,226.1
1175,151.86469078063965,492.55911081923745,138.50775524200805,276.3
1176,54.36943805217743,492.55911081923745,127.82094867007126,258.4
1177,16.94066596031189,492.55911081923745,127.40070282792344,259.2
1178,10.22085952758789,492.55911081923745,127.39288899572253,247.4
1179,12.182319402694702,492.55911081923745,125.75766152681868,244.0
1180,5.967507362365723,492.55911081923745,121.97561629699992,234.0
1181,19.185405254364014,492.55911081923745,113.78761810028475,221.5
1182,12.322053670883179,492.55911081923745,113.23931026346028,222.5
1183,11.320183515548706,492.55911081923745,129.62319802695905,253.5
1184,10.874665021896362,492.55911081923745,119.20317999992437,232.8
1185,5.065240979194641,492.55911081923745,110.01170695880987,215.5
1186,13.593435525894165,492.55911081923745,109.52597144584294,215.0
1187,15.596936464309692,492.55911081923745,116.39847963927461,228.3
1188,4.786268353462219,492.55911081923745,113.65430706924667,222.8
1189,7.432329773902893,492.55911081923745,117.51851582003064,231.9
1190,3.760847747325897,492.55911081923745,112.4582931834937,220.1
1191,28.590853691101074,492.55911081923745,118.61372107492244,231.7
1192,7.692876696586609,492.55911081923745,121.82297887989687,237.4
1193,20.334052085876465,492.55911081923745,123.60089134375099,242.0
1194,12.085409879684448,492.55911081923745,127.5420439000914,250.2
1195,12.228214263916016,492.55911081923745,119.16914697306001,237.7
1196,22.75251865386963,492.55911081923745,110.95936695650582,220.5
1197,9.538929462432861,492.55911081923745,113.77009008973455,222.5
1198,8.443435430526733,492.55911081923745,124.61235011306715,245.4
1199,6.117965459823608,492.55911081923745,122.17243949030937,241.3
1200,8.359277725219727,492.55911081923745,123.36741279888932,241.1
1201,7.5820066928863525,492.55911081923745,121.90898914120241,235.2
1202,11.039685249328613,492.55911081923745,128.03915237889754,250.3
1203,7.7183555364608765,492.55911081923745,126.08184366355329,248.6
1204,6.902951717376709,492.55911081923745,120.05933041755812,240.8
1205,6.18317723274231,492.55911081923745,117.50394750871138,233.5
1206,12.2372727394104,492.55911081923745,105.24878269026776,211.1
1207,7.220929980278015,492.55911081923745,103.82741614238435,206.1
1208,11.785141706466675,492.55911081923745,113.27852004423364,222.6
1209,9.427476167678833,492.55911081923745,106.5277887703184,211.3
1210,5.006162047386169,492.55911081923745,104.69535294535558,206.1
1211,12.318289995193481,492.55911081923745,109.78984406197068,217.3
1212,12.836007118225098,492.55911081923745,108.97769037133,213.5
1213,22.517701625823975,492.55911081923745,110.64832175125278,217.3
1214,19.012367725372314,492.55911081923745,111.15758695307429,217.9
1215,16.768249988555908,492.55911081923745,100.68280833723254,199.2
1216,17.11970043182373,492.55911081923745,101.10021953397214,202.3
1217,11.459808826446533,492.55911081923745,103.37903287477923,202.1
1218,13.445521354675293,492.55911081923745,112.51862073082248,218.6
1219,10.731737613677979,492.55911081923745,113.721362249453,223.9
1220,14.614177703857422,492.55911081923745,117.85260238387006,229.8
1221,11.021696090698242,492.55911081923745,120.5244350889039,233.0
1222,10.286079406738281,492.55911081923745,110.14192340762877,210.3
1223,113.66682434082031,492.55911081923745,100.48078107304006,194.1
1224,1272.4784393310547,492.55911081923745,95.56064883862297,192.5
1225,1910.4012756347656,492.55911081923745,99.2352836191429,200.8
1226,1607.890869140625,492.55911081923745,101.69128254210065,204.1
1227,572.0913238525391,492.55911081923745,112.06896168457656,222.2
1228,345.9600296020508,492.55911081923745,111.5944542401655,218.4
1229,161.88451766967773,492.55911081923745,99.50882828813184,196.6
1230,76.86960411071777,492.55911081923745,101.39137465952568,203.3
1231,43.655935764312744,492.55911081923745,101.58972869283764,202.6
1232,46.484018325805664,492.55911081923745,106.56262231432152,212.0
1233,25.986092567443848,492.55911081923745,109.54774806934097,216.7
1234,32.091686725616455,492.55911081923745,103.50362691356027,204.6
1235,19.751051902770996,492.55911081923745,105.67589313485128,205.9
1236,17.881760358810425,492.55911081923745,118.92410657495392,228.6
1237,18.994906425476074,492.55911081923745,117.29452313310173,230.7
1238,12.908509016036987,492.55911081923745,105.37635399374344,210.8
1239,17.110204696655273,492.55911081923745,99.24447170549811,198.0
1240,11.794996738433838,492.55911081923745,98.5468905292205,197.5
1241,8.910499811172485,492.55911081923745,105.35813549947613,207.3
1242,10.880717992782593,492.55911081923745,107.9357165793635,214.0
1243,15.332510232925415,492.55911081923745,109.33595968768354,219.2
1244,15.74184274673462,492.55911081923745,101.91557191816614,202.1
1245,10.858124494552612,492.55911081923745,98.41964900678656,196.9
1246,14.348659753799438,492.55911081923745,99.14207417560658,199.5
1247,10.538949966430664,492.55911081923745,102.0442136322808,202.1
1248,12.214116334915161,492.55911081923745,112.26321046586472,216.2
1249,8.799515962600708,492.55911081923745,115.39149581275333,220.0
1250,12.480587720870972,492.55911081923745,120.34961123605589,229.6
1251,8.274932146072388,492.55911081923745,113.9081634802936,217.1
1252,12.952542304992676,492.55911081923745,117.9343098956283,229.2
1253,16.272363424301147,492.55911081923745,119.50260253068298,234.2
1254,9.682770013809204,492.55911081923745,103.89999616805497,206.7
1255,11.538850545883179,492.55911081923745,96.02328930493935,194.3
1256,6.444301605224609,492.55911081923745,96.87339808184981,195.5
1257,10.331933975219727,492.55911081923745,109.36102617655561,217.3
1258,8.582705974578857,492.55911081923745,114.1280966468828,223.9
1259,12.13456916809082,492.55911081923745,104.48951057816078,205.2
1260,11.637091398239136,492.55911081923745,96.67085518557319,192.5
1261,9.651747465133667,492.55911081923745,103.84206627191043,203.8
1262,10.033907651901245,492.55911081923745,104.4601546435669,205.5
1263,9.1392183303833,492.55911081923745,98.64712451423699,196.9
1264,4.599420189857483,492.55911081923745,100.37746261231473,201.0
1265,9.200876712799072,492.55911081923745,109.97521915514912,218.5
1266,10.081968545913696,492.55911081923745,108.57470968402652,214.2
1267,8.49155855178833,492.55911081923745,101.12679812394744,201.4
1268,8.288242816925049,492.55911081923745,103.12311401685652,204.5
1269,7.907693028450012,492.55911081923745,97.73898370987527,193.9
1270,8.068556666374207,492.55911081923745,102.6617789662774,205.5
1271,9.860124111175537,492.55911081923745,114.76838428382027,227.1
1272,4.570760726928711,492.55911081923745,110.91316675881221,214.6
1273,10.175075769424438,492.55911081923745,111.17081913850924,217.9
1274,12.44732141494751,492.55911081923745,105.25382061363746,213.7
1275,6.5670061111450195,492.55911081923745,106.07142507612666,208.5
1276,4.906450629234314,492.55911081923745,114.01605321005846,221.2
1277,8.322689056396484,492.55911081923745,117.30198288221047,232.9
1278,7.045727372169495,492.55911081923745,110.35620872368818,221.2
1279,9.06826901435852,492.55911081923745,105.11786300009851,204.6
1280,10.774363994598389,492.55911081923745,101.45865418183766,198.6
1281,10.27379298210144,492.55911081923745,96.60901083112277,195.2
1282,8.389390707015991,492.55911081923745,100.0940021892608,199.7
1283,10.21046257019043,492.55911081923745,104.52796214754296,204.1
1284,9.439648866653442,492.55911081923745,101.57931518356779,198.5
1285,7.642245650291443,492.55911081923745,99.39078285297292,197.6
1286,11.633851289749146,492.55911081923745,97.89515688348118,196.0
1287,7.764201521873474,492.55911081923745,95.07495315818815,192.4
1288,5.244768023490906,492.55911081923745,103.43648885354794,207.0
1289,7.405487418174744,492.55911081923745,114.68970919813792,223.4
1290,24.36170530319214,492.55911081923745,111.18126432835945,215.0
1291,28.501792907714844,492.55911081923745,116.0035863085138,225.9
1292,55.8556547164917,492.55911081923745,131.6748834629028,252.9
1293,58.054473876953125,492.55911081923745,118.32297019285791,232.9
1294,42.86106014251709,492.55911081923745,106.19016404979985,209.4
1295,17.757351636886597,492.55911081923745,99.79414522391548,199.5
1296,11.507502675056458,492.55911081923745,95.8373225422711,191.8
1297,6.8839815855026245,492.55911081923745,105.40689587395408,206.5
1298,12.842176675796509,492.55911081923745,113.23229711024635,219.7
1299,11.114004373550415,492.55911081923745,106.73906108325914,211.1
1300,12.50164008140564,492.55911081923745,101.940441547898,204.1
1301,9.427143335342407,492.55911081923745,106.86672552463556,214.9
1302,9.359439611434937,492.55911081923745,107.2098573457429,212.3
1303,7.717922687530518,492.55911081923745,108.98515991336618,212.5
1304,81.73625564575195,492.55911081923745,115.67071775118386,225.1
1305,135.4880142211914,492.55911081923745,106.55844803726066,211.6
1306,146.22932243347168,492.55911081923745,101.01043747387683,200.4
1307,83.5020523071289,492.55911081923745,100.8477061701715,199.2
1308,60.6454963684082,492.55911081923745,95.87553173926447,192.1
1309,23.966654777526855,492.55911081923745,95.46517453028379,194.3
1310,11.27169418334961,492.55911081923745,103.51799409352107,208.2
1311,15.879571199417114,492.55911081923745,112.35723519092328,221.2
1312,14.750426530838013,492.55911081923745,104.23026153555911,208.7
1313,20.807377815246582,492.55911081923745,106.33863422315167,214.1
1314,11.735644102096558,492.55911081923745,115.45515963189708,229.2
1315,13.741984844207764,492.55911081923745,117.52116234156074,228.2
1316,15.842535257339478,492.55911081923745,109.00771291361943,213.7
1317,8.605090618133545,492.55911081923745,108.51434217260073,210.9
1318,8.315808534622192,492.55911081923745,118.0064224479851,227.0
1319,10.637125015258789,492.55911081923745,121.3912560571727,233.1
1320,31.567798137664795,492.55911081923745,104.63262831214425,208.3
1321,49.15264701843262,492.55911081923745,101.27050489306069,204.3
1322,26.953214645385742,492.55911081923745,99.04982281621238,199.6
1323,26.493430614471436,492.55911081923745,102.67859933420804,202.1
1324,9.54809033870697,492.55911081923745,103.53738754441179,205.0
1325,7.106595039367676,492.55911081923745,112.70932409158668,223.9
1326,11.663201093673706,492.55911081923745,119.4587283151614,237.5
1327,8.04390037059784,492.55911081923745,113.09467832498895,227.3
1328,8.219108819961548,492.55911081923745,116.24457242475592,231.4
1329,13.346962451934814,492.55911081923745,117.37284931845961,227.4
1330,24.299080848693848,492.55911081923745,126.06653512690191,239.4
1331,22.047014236450195,492.55911081923745,121.90822010883835,230.1
1332,36.09882164001465,492.55911081923745,123.96537575660113,236.0
1333,23.618016481399536,492.55911081923745,137.2505221668333,262.1
1334,1425.8603515625,492.55911081923745,165.2761471600261,318.7
1335,76.41855978965759,492.55911081923745,160.71509268765445,310.7
1336,83.48564434051514,492.55911081923745,173.7687820789616,330.2
1337,23.366843223571777,492.55911081923745,139.82481384339476,263.0
1338,36.649736404418945,492.55911081923745,155.04554387545213,289.3
1339,14.344485521316528,492.55911081923745,142.4833197983166,268.4
1340,18.590547561645508,492.55911081923745,158.70119628145414,295.5
1341,21.578006982803345,492.55911081923745,142.44896206806865,268.1
1342,16.90218496322632,492.55911081923745,132.40213332256786,250.8
1343,5.630853533744812,492.55911081923745,119.44152440817592,230.0
1344,6.437991380691528,492.55911081923745,121.6711593066902,236.7
1345,18.382904767990112,492.55911081923745,135.91383637619236,258.6
1346,11.568610429763794,492.55911081923745,128.1124798682923,241.2
1347,230.10772705078125,492.55911081923745,165.74430642968233,312.9
1348,9.754224061965942,492.55911081923745,147.45044132657205,281.4
1349,8.77719783782959,492.55911081923745,105.511539042552,202.2
1350,36.45318126678467,492.55911081923745,124.18254061215282,234.3
1351,17.135178804397583,492.55911081923745,124.2488839069866,236.4
1352,15.17719841003418,492.55911081923745,107.89483391526232,212.4
1353,8.109614729881287,492.55911081923745,116.64097686971567,226.3
1354,26.78557300567627,492.55911081923745,144.41687818992622,270.9
1355,14.290263175964355,492.55911081923745,137.62520268852813,257.5
1356,8.230092525482178,492.55911081923745,109.14258359254777,213.6
1357,14.032126903533936,492.55911081923745,118.68474319018773,228.5
1358,19.306663036346436,492.55911081923745,132.15650543765457,249.2
1359,17.616187810897827,492.55911081923745,113.6891339051007,218.2
1360,21.565977096557617,492.55911081923745,99.74967166018607,197.8
1361,34.22253704071045,492.55911081923745,110.00195965702589,216.5
1362,16.604049921035767,492.55911081923745,108.65933921467104,216.3
1363,21.217522621154785,492.55911081923745,100.64588827124498,202.9
1364,26.850270748138428,492.55911081923745,104.09420443469503,207.6
1365,17.574023246765137,492.55911081923745,99.98800871290901,199.1
1366,18.352296829223633,492.55911081923745,109.36479506549554,212.4
1367,10.061590433120728,492.55911081923745,111.70864149219028,218.0
1368,10.346299648284912,492.55911081923745,102.02894256968185,203.7
1369,6.860962867736816,492.55911081923745,97.33220282265165,195.1
1370,7.068784236907959,492.55911081923745,95.72659453209096,194.0
1371,8.260552644729614,492.55911081923745,103.18436585977015,208.0
1372,14.650601625442505,492.55911081923745,100.81015483667628,203.3
1373,16.586283445358276,492.55911081923745,95.75055036055099,194.2
1374,18.89687204360962,492.55911081923745,103.45719733476815,206.0
